1,91.418777,3.859432,10.448600,5.417133,
2,91.418777,4.101907,11.778881,7.516212,
3,91.418777,3.861151,10.952564,6.073364,
4,91.418777,3.838871,11.282458,6.764861,
5,91.418777,3.858387,12.971757,7.891076,
6,91.418777,4.249389,14.101933,8.909542,
7,91.418777,4.219501,18.363028,13.167605,
8,91.418777,3.900297,18.493778,12.391692,
9,91.418777,3.905730,17.236238,11.093286,
10,91.418777,3.859121,14.851416,11.034641,
11,91.418777,4.016673,16.911276,11.494714,
12,91.418777,4.015028,18.353300,12.576166,
13,91.418777,4.206011,16.892530,11.960217,
14,91.418777,4.279370,17.634512,12.102769,
15,91.418777,3.887939,16.298033,11.493346,
16,91.418777,3.810930,15.718433,11.253429,
17,91.418777,3.866649,15.009849,10.382220,
18,91.418777,3.958817,18.430696,11.720751,
19,91.418777,4.391401,17.490538,12.866079,
20,91.418777,4.113811,16.445366,11.361880,
21,91.418777,4.131007,19.322302,11.619917,
22,91.418777,4.169249,22.215342,15.921554,
23,91.418777,4.141640,16.881132,11.513976,
24,91.418777,3.850066,18.507376,12.129513,
25,91.418777,4.229715,21.342461,13.882297,
26,91.418777,4.188900,17.112238,11.669178,
27,91.418777,3.886719,14.681390,10.864466,
28,93.521317,4.696683,19.223614,16.239616,
29,95.566223,4.326270,21.145815,15.128625,
30,95.566223,4.554812,21.627363,16.127644,
31,100.191490,3.899947,26.216991,19.385521,
32,100.191490,4.138180,25.817892,20.315407,
33,100.191490,4.242616,24.451588,19.574995,
34,100.191490,3.934632,20.900528,14.296721,
35,100.191490,3.986490,26.270792,21.956024,
36,100.191490,3.841047,25.239700,19.521158,
37,101.577255,4.211092,28.448713,22.798988,
38,102.515137,4.052114,34.060379,27.724962,
39,124.463310,4.217968,39.589703,31.773479,
40,124.463310,6.072273,31.269987,23.375551,
41,124.463310,4.210738,29.738392,25.414129,
42,124.662590,4.010708,35.763416,28.236809,
43,180.823563,4.425628,40.305859,31.052860,
44,180.823563,5.117441,31.886560,21.876888,
45,185.992813,4.399488,32.243473,24.961908,
46,185.992813,4.028318,33.007847,25.514299,
47,185.992813,4.186034,31.895889,26.172861,
48,185.992813,3.981692,41.121468,34.025337,
49,185.992813,4.484478,36.564686,30.557825,
50,185.992813,8.379538,36.712200,31.884396,
51,185.992813,4.476410,40.151226,33.971977,
52,185.992813,4.127867,40.708977,37.051090,
53,185.992813,4.241967,40.134163,34.727928,
54,185.992813,4.600264,38.324100,33.383865,
55,185.992813,5.059273,37.727650,37.886292,
56,185.992813,4.320034,37.901527,30.268955,
57,185.992813,7.168707,35.882645,32.694355,
58,185.992813,4.290541,30.243515,20.244692,
59,185.992813,4.290869,31.638178,23.136526,
60,185.992813,3.992586,32.386398,26.345596,
61,185.992813,4.141411,36.296646,30.437029,
62,185.992813,3.849119,33.597668,26.493649,
63,185.992813,4.067658,31.038641,24.358683,
64,185.992813,4.190523,35.734661,28.364994,
65,185.992813,4.457224,36.624050,25.277426,
66,185.992813,4.199985,38.115482,32.007896,
67,185.992813,6.622145,28.531593,19.562943,
68,185.992813,4.290277,30.733541,27.461172,
69,185.992813,5.429296,37.246017,28.035761,
70,185.992813,5.850113,29.739201,24.436287,
71,185.992813,5.514480,33.169697,24.705639,
72,185.992813,5.488505,37.694870,31.073641,
73,185.992813,5.551366,38.145451,31.161661,
74,185.992813,4.476407,33.176292,24.698317,
75,237.157822,6.256011,37.153599,26.763220,
76,237.157822,4.128009,32.660000,30.653767,
77,237.157822,4.388948,35.649723,26.641548,
78,237.157822,4.393280,36.683529,25.216171,
79,237.157822,4.843283,39.108631,29.514688,
80,237.157822,10.319277,44.184792,35.854389,
81,237.157822,8.658332,50.964352,40.837418,
82,237.157822,5.565771,45.969505,40.479694,
83,237.157822,4.519460,44.974934,34.875381,
84,237.157822,5.490259,39.753544,28.589102,
85,237.157822,6.182349,39.605957,30.815165,
86,237.157822,4.290609,37.218445,27.652279,
87,237.157822,5.317697,40.563839,31.219601,
88,237.157822,5.647797,41.240940,33.123592,
89,290.971252,4.290244,50.546261,39.034306,
90,290.971252,4.997722,50.180851,41.798691,
91,290.971252,5.440989,47.743950,33.732147,
92,290.971252,4.209368,46.941582,38.417126,
93,290.971252,4.802310,49.391228,38.027279,
94,290.971252,4.589465,46.935955,33.914238,
95,290.971252,5.363373,51.572235,38.139801,
96,290.971252,4.289785,52.879448,41.171040,
97,290.971252,5.539257,67.238815,53.633396,
98,290.971252,4.811772,67.977692,55.825611,
99,484.441681,4.544394,105.327759,86.765785,
100,521.587708,5.556080,91.125717,56.595005,
101,521.587708,4.367631,120.914810,73.209717,
102,530.470703,5.538623,135.767181,86.785812,
103,530.470703,4.465912,176.719147,129.047363,
104,530.470703,4.436106,210.809189,120.933189,
105,530.470703,8.957139,230.324387,161.931885,
106,546.508118,4.220219,288.085052,290.636414,
107,546.508118,4.353279,316.874695,439.068634,
108,1754.813232,4.815239,310.688019,263.704407,
109,2232.175537,5.292133,282.609222,161.352921,
110,2232.175537,5.131234,229.572144,171.550613,
111,2232.175537,4.983335,342.157806,267.762085,
112,2232.175537,4.480605,313.325317,237.792984,
113,2330.989502,4.439560,347.289062,284.739746,
114,2330.989502,4.216897,334.826111,244.648102,
115,2330.989502,4.934036,354.611053,369.675018,
116,2330.989502,16.561388,448.354584,461.316498,
117,2330.989502,14.593556,408.851532,434.903809,
118,2330.989502,19.149153,453.689728,496.386261,
119,2353.890625,19.917135,460.063263,516.175659,
120,2361.976562,5.716997,438.964630,461.875977,
121,2575.048340,11.552962,530.395752,486.936401,
122,2575.048340,17.539196,450.666107,508.979584,
123,2575.048340,10.020009,431.814178,467.878265,
124,2575.048340,6.648718,499.916840,524.095825,
125,2575.048340,10.720963,496.726715,518.525696,
126,2575.048340,7.491985,483.594299,481.546753,
127,2758.508545,4.940327,638.957031,522.387268,
128,2758.508545,6.243052,520.827759,529.684021,
129,5407.855469,5.205265,660.624756,538.250916,
130,5407.855469,16.926579,587.234924,526.423340,
131,5407.855469,5.490129,537.556763,502.523071,
132,6214.756836,5.227219,597.840027,517.824890,
133,6214.756836,5.244149,654.432373,529.041321,
134,6214.756836,5.335347,669.118225,531.896912,
135,6214.756836,5.413705,558.686707,532.316711,
136,6214.756836,18.345873,626.438965,542.227112,
137,6214.756836,7.230089,736.275635,546.103271,
138,6214.756836,22.147530,645.275696,539.596252,
139,6214.756836,5.534805,692.741760,543.682434,
140,6214.756836,8.824374,616.612305,532.345581,
141,6214.756836,5.705487,721.936462,541.952759,
142,6214.756836,5.487710,509.373932,542.104309,
143,6214.756836,5.099978,661.514160,550.306946,
144,6214.756836,5.576037,537.968262,544.795715,
145,6214.756836,19.645809,506.301056,530.513794,
146,6214.756836,17.130642,546.221863,534.201843,
147,6214.756836,5.426749,497.656006,532.274902,
148,6214.756836,5.558711,567.445312,541.391602,
149,6214.756836,12.289490,618.624390,552.072144,
150,6214.756836,14.932532,561.479980,547.540283,
151,6214.756836,5.854053,505.007721,534.598022,
152,6214.756836,4.872466,521.226868,540.928589,
153,6214.756836,5.207232,587.946594,518.366089,
154,6214.756836,13.329618,615.997681,548.650513,
155,6214.756836,6.806917,744.202148,546.802490,
156,6214.756836,4.915508,709.662292,556.780334,
157,6214.756836,17.431063,834.800110,555.020081,
158,11910.982422,5.438355,1053.834351,555.765442,
