1,52.066414,3.896500,8.870588,5.662002,
2,52.066414,4.016132,9.071313,5.597000,
3,52.066414,3.931538,9.419730,5.810431,
4,52.066414,3.836912,8.650748,5.192366,
5,52.066414,3.941718,8.849854,5.231799,
6,60.013863,3.796900,11.977520,8.512927,
7,60.013863,3.877594,10.278644,6.699728,
8,60.013863,3.836584,9.439716,5.175110,
9,60.013863,3.878098,11.245731,8.434885,
10,60.013863,3.842707,9.895072,6.186654,
11,60.013863,3.965779,11.339303,8.585689,
12,60.013863,3.916982,12.395656,10.576303,
13,60.013863,3.873003,12.851866,9.783320,
14,60.013863,3.885659,12.670174,8.999636,
15,60.013863,4.216948,16.523071,19.613897,
16,82.683228,3.710935,16.064877,19.086800,
17,82.683228,3.927447,14.253605,11.776884,
18,82.683228,4.024360,15.265778,12.658193,
19,82.683228,3.973545,15.374207,11.079905,
20,82.683228,4.264680,16.153301,10.836662,
21,82.683228,4.082336,14.838331,11.203937,
22,82.683228,3.994694,15.206288,11.707354,
23,82.683228,4.093211,15.534449,15.155265,
24,82.683228,3.875667,14.748537,11.367347,
25,82.683228,4.093397,15.470598,13.323263,
26,82.683228,3.989866,16.757648,13.014812,
27,82.683228,4.184392,16.416159,12.260511,
28,84.786980,3.999103,19.756069,18.100338,
29,84.786980,4.735281,19.906706,16.185341,
30,84.786980,4.180426,16.365677,12.594765,
31,84.786980,4.354286,18.330595,14.458017,
32,84.786980,4.290276,16.790144,13.891307,
33,84.786980,4.290276,16.799000,16.424623,
34,84.786980,4.290276,20.541843,19.645987,
35,84.786980,4.188796,19.200455,19.645967,
36,84.786980,4.028976,18.734930,19.645899,
37,97.669769,4.045390,19.454645,19.645987,
38,97.669769,4.183622,17.839792,17.990925,
39,97.669769,8.552419,19.617819,15.639444,
40,97.669769,4.185051,18.584129,18.151472,
41,97.669769,4.639097,17.533865,16.291100,
42,111.233932,4.375514,18.928158,13.482887,
43,111.233932,4.797014,20.670300,14.370706,
44,111.233932,4.112175,24.522814,19.515203,
45,111.233932,4.141932,31.288216,23.263006,
46,111.233932,3.966983,28.202946,19.646011,
47,111.233932,4.250952,38.411777,38.450806,
48,111.233932,8.965320,36.463634,32.062397,
49,111.233932,4.301064,38.269840,38.924484,
50,111.233932,4.269569,41.009468,40.182205,
51,111.233932,3.966997,44.060966,49.974037,
52,111.233932,4.065256,40.592564,43.709541,
53,111.233932,5.731133,36.965260,35.008301,
54,111.233932,3.922244,44.912804,44.837826,
55,111.233932,3.975000,47.318436,49.307167,
56,111.233932,4.290276,43.350777,44.184044,
57,111.233932,4.288188,39.740593,39.533169,
58,111.233932,7.983169,41.028046,41.215431,
59,111.233932,4.292040,40.033081,38.665455,
60,111.233932,4.395965,45.849457,46.003727,
